0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0.0006084762211254086,0.0005849195407191133,0.0005660599746108192,0.0005489863068276131,0.0005294824535024825,0.0005133791838692226,0.0005033033568109153,0.000496627977983173,0.0004888804422988405,0.00048100555807242064,0.0004706388658070018,0.00046129798624451623,0.0004494717062838384,0.0004369556356528495,0.0004256113530656926,0.0004187676749468044,0.00041504619590845826,0.0004141909077888797,0.000413550598795201,0.00041410490475429535,0.0004166074887155572,0.00041754629550408055,0.0004190812876646015,0.0004176374641811152,0.0004161308354486414,0.00041796756979293326,0.0004231400398482338,0.0004303865448880241,0.0004436954894526336,0.0004767579177681117,0.0005411614774504791,0.0006302416726350989,0.0007156794785322703,0.0007722686792854069,0.0007901074758814445,0.0007605537016313389,0.0007043839586769619,0.0006453913261680483,0.0005881942373511986,0.0005278375588780897,0.00048130952648379945,0.00044324224885027854,0.000419817278010758,0.00039553075005579287,0.0003771726372996774,0.0003696096233551076,0.0003725038233553988,0.00037655147562114336,0.00037828987799801736,0.00037043459777485327,0.00035487792454390706,0.000341292717274772,0.0003361710897536836,0.00033274370653805607,0.0003327726970378847,0.00033345043142443887,0.0003406698972483255,0.0003489797896870794,0.0003669523189986624,0.00039155824478400147,0.0004240829299218207,0.0004566792701434496,0.0004895839952346289,0.0005163342693588564,0.0005291842244925694,0.000523495266026788,0.0005016165950912153,0.0004754621486825855,0.00045830809285735434,0.0004494903220550466,0.0004481363901088111,0.0004494006823741172,0.0004650174718770426,0.0004662600732844893,0.00045985175095112263,0.00044837938325602294,0.00043113229750124784,0.00042895471956924224,0.0004389123049258177,0.00044943515080324975,0.00045678778180766543,0.00044777764119592,0.000441082679322184,0.00043113922835135695,0.0004198497436442293,0.0004065142406984389,0.0003961818178394543,0.0003877877105677165,0.00038789118971096847,0.0003905920122219165,0.00039782005748923127,0.0004113805596931025,0.0004314779690559481,0.00044599763344727234,0.00046316392345191503,0.0004805604648490183,0.0004980568853735997,0.0005132596180386022
0.0005513615871001897,0.0005339344754492885,0.0005182075741696514,0.0005114339645326815,0.0004999040890994067,0.0004874613090268482,0.00047347303100763344,0.0004582061813475406,0.00045065767168542097,0.0004459787091645228,0.0004432185396429568,0.00043960374577085447,0.0004278718355519079,0.0004134017591204664,0.00040036648420927346,0.0003941135437719622,0.0003915601647862064,0.0003908989519602578,0.0003892232295985291,0.0003954356882148808,0.00039850429480421006,0.00040256640385412054,0.0004082890274167252,0.00041340934226417,0.00041848607936104983,0.0004219161884477058,0.00042505775660896104,0.0004283362288191917,0.00043075137694319264,0.0004362934890615656,0.0004535941051012588,0.0004856383506172432,0.0005347731710903089,0.0005882394737887345,0.0006181176752153459,0.000630483384512954,0.0006252483616686345,0.0005855530941111613,0.0005236650636914264,0.0004711098014709376,0.00042999985471845153,0.0003859996261532719,0.0003514668300878386,0.0003451657265722754,0.0003491464572900572,0.00034672920401093954,0.0003399195681478367,0.0003307727086557828,0.00032837888605406263,0.0003316399837997398,0.000328013558663202,0.0003192439249670083,0.0003174451291634299,0.0003130514057620496,0.0003091052556261549,0.0003107324219848295,0.0003129019037419887,0.00031940078946738725,0.00033417236755604526,0.0003563971244507054,0.0003790811005926279,0.0004050439009695776,0.00043191471070525906,0.0004433605356795774,0.0004412112391708978,0.0004295738154116765,0.00041967412583106034,0.00041650630889023725,0.0004151603862337788,0.00041777919165245217,0.0004220745777922457,0.00042655283500978616,0.0004366383710213541,0.00042929813832098097,0.00042738535804486016,0.0004134584486994421,0.0003910618797292554,0.00038719981391824017,0.00038938367588556874,0.0003915786222731877,0.0003940764870778156,0.0003889828112388116,0.0003849565827205548,0.00038383931387724903,0.0003781332787660273,0.0003766530019866953,0.0003779078735865708,0.00038063183752730183,0.000385365308568103,0.0003912024185549943,0.0003971728980207093,0.00040742970320567154,0.0004072799657967019,0.0004204454515760321,0.00043820555934150497,0.0004533810429911633,0.00046656794967999933,0.00048040700328776456
0.0005547773419879883,0.0005479637397288299,0.0005274883541709013,0.0005098894198003141,0.0004922329677816558,0.0004815720581700916,0.0004708724109964025,0.0004650432190745708,0.0004604684555118044,0.000455503740131948,0.0004487274318925261,0.0004395476758078552,0.000427708653339894,0.0004158214203771344,0.0004060475420512188,0.0004049338654546744,0.0004024645873077224,0.0004013183874914956,0.00040075894625669456,0.0004011454375983364,0.0004007905246984588,0.0004001076716159919,0.00039849188331865217,0.00039773580597072167,0.0003976935492533241,0.00040004674661011025,0.0004046470388053059,0.00041201722189984175,0.0004218955931643416,0.0004334701599087899,0.000449035430221984,0.0004699234477074912,0.000502355397315545,0.0005383534668623493,0.0005560674590299362,0.0005683411249124239,0.0005669539750594492,0.000545787168439666,0.0005037851244842954,0.00045719932083062296,0.0004079801925436057,0.00036967147438655854,0.0003363942207566108,0.0003130843244240727,0.00029976979756668346,0.00029526307946574636,0.00030157192279337984,0.0003141056190441192,0.0003229072955449606,0.00031903716667253075,0.0003041550822343449,0.00029098076923326057,0.00028367381145034704,0.00028091023247511527,0.00028120677406432787,0.00028350850473446795,0.00029170105636131064,0.0003044668648838869,0.00032276141870129734,0.0003505133966211627,0.0003793807836336923,0.0004024434747276047,0.00042519469594018953,0.0004397443162991401,0.000436943028291298,0.0004342297195238104,0.0004294754498202517,0.00042709545394885,0.00042396173240335193,0.0004201498492487488,0.00041906414822253,0.0004177530666378528,0.0004190168541407676,0.0004273351221439241,0.0004353641442729944,0.00042302725576870095,0.00040680149013380576,0.0003964217229515709,0.00039804180781657065,0.0004028185945193087,0.00040578204541977535,0.0004073137476061427,0.00040339706606388424,0.00039713041151021207,0.00039332826231340713,0.00039181533793784497,0.00039508399326040417,0.0004002191869396904,0.00040452697440064464,0.000406903497290751,0.00040989165367776,0.00041134282715034456,0.0004205844474616604,0.0004319323661356529,0.0004441075033073766,0.0004580494730190791,0.000472890630061418,0.0004915615548649482
0.0005846101766392854,0.0005713551451553412,0.0005593040617762917,0.0005454421373314572,0.000536091480517351,0.0005275658243173429,0.0005196150025260448,0.0005131889923613892,0.000503598580508994,0.0004916688951980204,0.00047900182556642344,0.000464495704313742,0.00045696072930804155,0.00044656955191248513,0.00043542800801832105,0.0004248467328319864,0.0004167078117097564,0.000410304704616916,0.00040393901828208426,0.0004031378149487088,0.00040282405132703646,0.0004046263270009817,0.00040982884799957886,0.000415264322349418,0.00042237660485616474,0.00043119115072218114,0.0004418166945489192,0.0004536261208639477,0.0004643376693547803,0.00048025548195704986,0.0005139316831433121,0.0005746265067891616,0.0006466199681199425,0.0007063034926081422,0.0007289536575396276,0.0007148725828261402,0.0006751779832618927,0.0006303747896239789,0.000570725518866054,0.0005150118241252968,0.00046591619761231776,0.00042868996937566,0.000404574547168306,0.0003843141375260765,0.0003746267477462916,0.0003666078717890587,0.0003612750544894456,0.00035997553765438755,0.00036235252366293504,0.00036425211338033016,0.0003588082336709377,0.00035024252257093754,0.00034075079989115886,0.00033570074861793487,0.00033169770968769977,0.0003316025273165846,0.00033611454483624414,0.0003495591704238801,0.00036811148497719297,0.00039087376325281834,0.0004170331764214488,0.00044374578133475856,0.00047010326537307614,0.0004868947570428905,0.000490030747928779,0.0004874847680775183,0.00047066267143516496,0.0004502516110076574,0.0004353666024338535,0.0004269227284341944,0.00042970120923121633,0.0004334075561341989,0.00044303603434205514,0.00044227371771226313,0.00044299950065964543,0.00043744387234362326,0.00041754405664276594,0.0004048524136530116,0.00040313967820524815,0.00040724818170938726,0.0004166648443335962,0.0004132112303737554,0.00040675440771615966,0.00040390197606430953,0.00040229413673258286,0.0004006571106481769,0.0004057698589500442,0.0004114667430520202,0.00042000626690309186,0.0004254146275338008,0.0004276131913028556,0.00042445801100216826,0.0004241812068559508,0.0004361509912616437,0.0004657846355925265,0.0004920631054175659,0.0005096849828862875,0.0005106422753228062
0.0005494401977057238,0.0005352408582083075,0.0005247466745656675,0.0005084378591672992,0.0004894538195967611,0.0004758353381129981,0.00047021312846281366,0.00047364328978859855,0.00046570856082908224,0.0004563090377786504,0.0004478641105448092,0.00044238210919505833,0.0004323448402617597,0.0004239192984898504,0.00041596133337330656,0.0004111109582761704,0.0004074594150072785,0.00040598409904683537,0.00040435147059600987,0.00040721929508830574,0.00040817054507127855,0.0004082385070990372,0.00040936919523273095,0.0004099742887460124,0.00041017129641311543,0.00041146528771606274,0.0004141518493803345,0.0004171728221004664,0.0004217657716838359,0.0004331409222690326,0.0004582890645838297,0.0004898962796746241,0.0005256122613232282,0.0005531880025247748,0.0005536920140911103,0.000548197189813225,0.0005288842742320328,0.0005104343600181685,0.0004841555358036272,0.0004410790461933127,0.0004137959852675188,0.00038070832869255386,0.00035179108481738684,0.00032940175356513764,0.0003170505648418568,0.00030703057782292424,0.0003080599691816673,0.00030808692368353087,0.00031317154935151876,0.0003126980038466445,0.00030795007143722054,0.0003029557775210455,0.0002948496892159952,0.00028822480104475284,0.0002836962124921299,0.0002864212194863166,0.000294215020084351,0.0003058520796188548,0.00032247703177011426,0.0003430868262681992,0.0003689764033878504,0.0003882637284785097,0.00040564565818416857,0.00042485189138943385,0.00043148578602297127,0.00042597770017909885,0.00041572133071754664,0.0004091882591672344,0.0004051894820028905,0.0004072519107635792,0.00040852917104624854,0.00041111402907058233,0.0004160651283765533,0.00042883650918941967,0.00043591845447666895,0.0004222161927352161,0.0003955209414299275,0.00039215603293418376,0.00039948379490457826,0.0004090477330432904,0.00041059520677975514,0.00041091749727742286,0.00041274067371553305,0.00041050161378204474,0.0004027351238613121,0.000401681729171978,0.0004034212058312076,0.0004031447334672469,0.00040421718312128247,0.0004052614457804741,0.00040888891992809257,0.0004137420763547673,0.00042119986624552,0.0004276048488713155,0.0004456972597280355,0.0004611427393603596,0.00047755574446350934,0.0004938708264889875
0.0005962659745067219,0.0005810535391491396,0.0005574710336270866,0.0005445553417422537,0.000528350681550156,0.0005155287912817288,0.0005149562372481431,0.0005189015287219884,0.0005234706410826678,0.0005158279586431782,0.0004968652769167196,0.00048152581197052175,0.00046658316518692383,0.0004533512880958221,0.00044466401776471266,0.00043754805174890936,0.0004321297821239927,0.0004238835150982235,0.0004186838287149515,0.00041620517610468834,0.0004127369845407625,0.0004115982677862079,0.0004082149390957948,0.0004056001228703029,0.00040692966198311903,0.0004157097787980272,0.0004295096998103181,0.000444014635170462,0.0004568332591381997,0.0004748432685710636,0.0005078771151181469,0.0005570872077224088,0.0006040363436718625,0.000635112252854376,0.0006545987735445785,0.0006492389797466758,0.0006341208054296652,0.0005958468080417695,0.0005482460759411049,0.0005054700974666776,0.0004606061043279239,0.00042614102816751774,0.00039394978717593006,0.0003713652039884043,0.00036086802832588176,0.0003521673748861603,0.00034806355623084824,0.00035297771978001893,0.0003618575935698957,0.00036554559506750623,0.000357878737808712,0.0003470417447112272,0.00033496669001639685,0.000330615438486032,0.0003338911746042981,0.00033464189324890214,0.0003343918857785002,0.000342083813018338,0.00035727187469492607,0.0003747279461621873,0.0004020673532912963,0.00043458622421880974,0.00046231443105192264,0.00047804566853207325,0.0004925933834607227,0.0004931905322672253,0.00048379996357804985,0.00047600654081234153,0.00046975889620643493,0.000464131289439968,0.0004610734490276917,0.0004598090545131209,0.000461298509075865,0.00046971445693468273,0.0004755530375395888,0.0004716722710531713,0.0004577260881801353,0.00045605453011606087,0.000455318595767666,0.00045560620553571416,0.0004508856433208884,0.0004528028996012872,0.00044639230127902657,0.0004402164742904952,0.0004362027308561647,0.0004330961994584466,0.0004327078442659224,0.00042950144880159094,0.00043007340908719614,0.0004302755188738455,0.00042640555037802823,0.0004294550290699005,0.0004400698083973548,0.0004557813644511943,0.0004729714214812202,0.0004890264440790155,0.0005031850401143272,0.0005153554292839809
0.0005821491672510618,0.0005718760700751876,0.0005518983445660057,0.000537152310435834,0.000530554728615143,0.0005207713952005168,0.0005108793231505212,0.000506676945505895,0.0004980918494952903,0.00048793453114457855,0.0004732719360593013,0.0004551584031453828,0.00043831245643481486,0.0004223075342174925,0.0004105498008138284,0.00040502498235329694,0.0004045458651190542,0.00040579485921472526,0.0004074864196550875,0.00040577425723033536,0.0004052836393949722,0.0004063716733710384,0.000408600114898144,0.0004120615840601113,0.00041754159661722584,0.00042411836669070034,0.0004331467153814636,0.0004445495093818234,0.00046342211836200873,0.0004911371602146394,0.0005267884349527417,0.00056923216139223,0.0006146731318037416,0.000666340618714698,0.000702387539048607,0.0007112569818807941,0.0006936733614986959,0.0006555603999524547,0.0005992730368061633,0.0005406959778586493,0.0004912590802977261,0.0004599218641844524,0.0004415948884761417,0.0004326600823116984,0.00042347844549913544,0.00041590839617452736,0.0004096629851704338,0.0004111754333764412,0.0004011216818887508,0.0003980163747632568,0.0003949995825962652,0.0003843035037513697,0.0003695582005949647,0.00035959080505500564,0.0003600386493522318,0.0003633402638492392,0.0003671510760681971,0.00037729734402348,0.0003903178938699944,0.00040836817376060263,0.000427854221074328,0.0004476389233344589,0.00046355442776121694,0.0004736925047746799,0.0004815200149156508,0.00047726043843521567,0.0004634660833150732,0.0004493366829693304,0.00044000741880403205,0.00043678483114258814,0.0004343261346249197,0.0004339650752465823,0.0004310364585745517,0.00043859555590063006,0.0004521231810661512,0.00044056798772824793,0.00041194153723373296,0.00039973191432670366,0.0004032731433549752,0.00041057699196680975,0.0004118568605021008,0.0004001573001330204,0.000401391607286318,0.000401694169504607,0.0004011477881442612,0.0003997569645936478,0.0004017719736819164,0.00039071361691202103,0.0003909163286747189,0.00038798450599574337,0.00039245032881291594,0.0003999942569294387,0.0004133199801233656,0.00043084062772658934,0.0004458861964852508,0.00045858971738287616,0.0004756544544655269,0.0004913803075090972
0.0005384996823576262,0.0005206417401218973,0.0005061054639272221,0.0004934389595651885,0.0004935238803434899,0.000488964466695102,0.00048487497861721775,0.00048190706660561464,0.0004705723980066509,0.00045899639302798617,0.00045026152479457594,0.00044179901398260554,0.00043092193821234366,0.000421977589290166,0.0004119174436429204,0.0004053025016583418,0.0004023103586501181,0.0004010870070411381,0.00040315487352664904,0.0004056595867296121,0.0004052394543101316,0.0004055359712225583,0.00040672762051284473,0.000406359374115822,0.00040659599917708487,0.00040866434705683064,0.00041261243441894686,0.0004173530345982,0.00042536358634206057,0.00044309349916321926,0.0004847445596273981,0.0005504200752484194,0.0006048124182731726,0.0006412086372375142,0.0006520083489048729,0.0006419413097676168,0.0006157210261099293,0.0005813978302210341,0.0005338457942131833,0.0004809668975189184,0.0004278486964102656,0.000384463350901798,0.00035777839988866645,0.0003310275078658115,0.00031766042545094844,0.0003050533106889019,0.00029506366443729054,0.00028897961123688123,0.00028896620327643793,0.0002933827175968073,0.000297892321077701,0.00029887943803324005,0.0002948988870320399,0.0002842868812425435,0.00027722960418804127,0.000274944397225367,0.00028076877641299334,0.00029304092039461333,0.00031282221927057905,0.0003371782278500308,0.00036798327483753994,0.0003996834031176577,0.00043018221257340173,0.00045462817833544,0.0004690576046124936,0.0004651982041615563,0.0004500344326827616,0.00043728746450990565,0.00042494481475212234,0.0004178253387542424,0.0004158789270764882,0.00042113923869256057,0.0004219210768936356,0.00042207520558241454,0.00043362578938544566,0.0004306311477155328,0.00041741715859705054,0.00040651452552425694,0.00040225843352052775,0.0004141001403602612,0.00041814696124917606,0.0004191570041296173,0.00041615000334641354,0.000413954113898486,0.0004088674035807132,0.0004091919166735537,0.00041538202741973033,0.0004119615336683394,0.00042208270406341423,0.000412650673777916,0.00041887420043478624,0.0004191948153019886,0.0004329387579946076,0.00043359351168615744,0.00044626343643365177,0.0004553831198229302,0.00047239354226169447,0.000490139287848459
0.0005566142841609032,0.0005491108231036589,0.0005323231390326797,0.0005186342668837821,0.0005108358861366288,0.0005019081441503972,0.0004954372088020696,0.0004916775225144199,0.0004860622056411588,0.0004818293061452189,0.00047662807712934354,0.00047043713122870784,0.00045947455616391616,0.000447047722419879,0.0004347992339012516,0.0004263456119522116,0.00042240962220704186,0.00042135179780784543,0.0004206729529818837,0.0004241395021624977,0.0004260447214406584,0.0004280021930859149,0.0004315976892183316,0.000435494346292797,0.00044029120471309727,0.00044442425430777206,0.00044688602924264175,0.0004490209007898061,0.000455204471261036,0.00047257704790551144,0.0005041486165085203,0.0005499624202962253,0.0005921454577740328,0.0006147216525660303,0.0006256377435628513,0.0006372766971382065,0.0006188290347636835,0.000585435455367481,0.000555165108559755,0.0004945923043824077,0.0004346700558029527,0.0003947313077866034,0.00037059136076122854,0.00035314400744014426,0.0003386593033949524,0.00033236337203902607,0.0003368546580972704,0.0003426028797963152,0.00035241715850143664,0.0003534613217904344,0.00034440470547449504,0.0003347711595856828,0.0003280950668865687,0.00032463727249634674,0.0003196114373744072,0.00031860052714918785,0.0003195866816132041,0.0003311517443010409,0.00034871572728574,0.00037187498441808807,0.00039829279293252955,0.00042200314463418967,0.0004383061532810777,0.0004537274010302536,0.00046671548966091314,0.00047217334879716584,0.00046440608987756015,0.00045121621016707666,0.0004450189187831136,0.0004456730943805648,0.00045000608060910487,0.0004523946161315284,0.0004514881135018594,0.0004577045437426042,0.0004548889590422069,0.0004367576239265192,0.00042039270850936376,0.0004143289606270786,0.0004149814469730616,0.0004179607138138531,0.0004127295403737832,0.00041028538955612134,0.0004059466255644876,0.0004014477529291735,0.0004029834170127388,0.00040978883026642247,0.0004195375214532742,0.0004245424544145299,0.0004288715999139581,0.000434994824841334,0.00043762937527412816,0.00044081386563975337,0.0004491767164317132,0.00046499540020191127,0.0004782408231378136,0.0004889008350597873,0.0004894506906623156,0.0004892587100624355
0.0005565615468202488,0.0005376581172425474,0.0005237635446946126,0.0005086114439666359,0.0004947380818229219,0.0004814355262076855,0.0004768605477942043,0.00047557189053090736,0.00047194371847206266,0.0004680312205121207,0.00045834271250940026,0.0004465471153226933,0.0004346570794494148,0.0004270945652624484,0.00042349323008536536,0.00041994794578734395,0.0004168769045453351,0.0004148542472285029,0.00041127914504656847,0.00040726523301421906,0.000405430803392258,0.000404280729289634,0.0004052406726991728,0.0004077249100075513,0.0004124540346970809,0.00041975397393489327,0.00042868748189365294,0.0004402405888310296,0.0004555382159678516,0.0004777523522268788,0.0005185148248832788,0.0005705463395838141,0.000610333453679292,0.0006433877950947082,0.000649068534878032,0.0006454823166665401,0.0006142139282474834,0.0005655487410462746,0.0005240712467532609,0.00047609321172815744,0.0004436405676499532,0.00041517846529576154,0.00038604677157736886,0.00036385227245999327,0.0003445595627190064,0.00033299564480714766,0.00033614179151648303,0.00034218512616346217,0.000351448494646083,0.0003450509648703106,0.00032564429210173434,0.000311731710617984,0.0003026185538233581,0.0003002738434838741,0.00030578528967027094,0.000313547829938818,0.000317581402961063,0.0003248580013006538,0.00033704000854238564,0.00035609060083486937,0.00037865326060542234,0.0004086592079471796,0.0004405859841410285,0.0004685314765788991,0.0004910385514548661,0.000494176643721272,0.00048684881704562686,0.00047424678792595424,0.00046313414255708953,0.0004554500831767304,0.0004472250185143679,0.00043805195058210783,0.00044049528013041165,0.00045498297683550006,0.0004549694694203741,0.00043328845140160207,0.0004118706140867017,0.0004017776428756257,0.0004049235839152167,0.0004125068938059995,0.00040845901985164226,0.00040221328172455303,0.00040088133138859914,0.0003997988472416008,0.00039783117649202414,0.00039641421638142617,0.0003956928144765349,0.00039331903704115665,0.0003939100470928904,0.000396477184217886,0.000401830802003311,0.00041119014813394616,0.0004296646044804392,0.0004463618763890155,0.0004612052677580334,0.0004662691583184106,0.0004734658214782656,0.0004884480997192607
